,start_pos,n_gram_size,word,vicinity,context,level,source_file
4979,419721,5,водил,квсшк_ВОДИЛ_внкфк,"в окне длинное, искаженное лицосмоноклем, выскочившую на крыльцо фигурку коменданта, револьвер, пляш",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-1_1922_roman.txt
4980,458300,5,веско,пбэцв_ВЕСКО_смиип,"В его словахивтом, как он сдавал мастерскую, Иван Ильич почувствовал равнодушиекделу, а Струков, как",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-1_1922_roman.txt
4981,462374,5,сенат,ввзос_СЕНАТ_весдр,"Свобода ему нужна... А ты возьми ее: схвати дым рукой, -- вот то-то. А смиренства нет ниукого, об эт",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-1_1922_roman.txt
4982,521020,5,спину,тсггп_СПИНУ_гиказ,Ставкуина Петроград идет на усмирение генерал Ивановсцелым корпусом... А здесь на завтра назначено б,word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-1_1922_roman.txt
4983,542531,5,миром,аааос_МИРОМ_ппцно,"милицейский.
   -- И рассказал он мне, почему пришлось царю нашему отрекаться... Жил царь об эту пор",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-1_1922_roman.txt
4984,564303,5,свист,ухмсо_СВИСТ_пкнвп,"сколько временияне играла, с тех пор как началась война... Подумай, все -- еще война... А мы...
   И",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-1_1922_roman.txt
4985,8670,5,низко,жтитк_НИЗКО_бвиин,не интересуется -- знаешь кто? -- Он бешено взглянулвглаза Ивану Ильичу. -- Нейтральный... враг наро,word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
4986,30576,5,крови,пбмвс_КРОВИ_ссзрн,"коренная Русь. Откуда взялось их столько?
   Серебряный затылок Рощина, напряженныйинедоумевающий, у",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
4987,69518,5,члена,нгпсг_ЧЛЕНА_псепа,"чуть ли еще не атаман Платов соорудил ее при Александре Благословенном, -- небольшая построечка во в",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
4988,90149,5,лесов,сфккб_ЛЕСОВ_ббрус,"лицо его, с остановившимся взором, было бледноеирешительное. Рощин узнал старого знакомого, Сергея С",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
4989,142135,6,колдун,анппип_КОЛДУН_свнхгу,"кавалерия, обозы, лазаретыиподводысполитическими деятелями ушли на север, в направлении хуторов Гнач",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
4990,150426,5,встав,пнбсн_ВСТАВ_бвтва,"выдержал, сказал:
   -- Ты, Алексей, винтовку бы все-таки вычистил.
   -- А ну еекшуту... Воевать, б",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
4991,162962,6,абреки,нунпет_АБРЕКИ_зпнвжч,"А бойкие ребята есть?
   -- Кто их знает, пока не видать. Ждем, что дальше будет.
   -- Что же вы, р",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
4992,223336,5,ведро,ппрпч_ВЕДРО_бноом,"все еще дрожат руки. Отчего бы? Неужели от одной мысли, что этот человек был так похож на Ивана Теле",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
4993,239243,5,видит,знвбц_ВИДИТ_мопкс,"вычищу, и Дон, и Терек... Мастера они петьвЕкатеринодаре, комитетчики... Сволочи, трусы... Ну, так ч",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
4994,308357,5,номер,дэбве_НОМЕР_дппсе,"не отлить, мажь ему рыло дегтем... Проснулся, проснулся... Скажи ему, -- батько гневается... Идет...",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
4995,325020,5,сводя,чепкш_СВОДЯ_еаомп,"сукнаиситца. В один день ядро его армии обрастало мужиками-партизанами. Кончался бой, и добровольцы ",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
4996,328952,5,черни,соунт_ЧЕРНИ_стбву,"что если разбойники нагонят ихвоткрытой степи, то, безусловно, всех уничтожат. Другие -- чтовпобеге ",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
4997,348687,5,ссору,прпкн_ССОРУ_момвз,"снять сапог... Оно, разрешите, у менявпортянке. -- Он многозначительно взглянулипрошел за Дашейвпуст",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
4998,359377,5,низко,дмвсо_НИЗКО_ддусз,"незаметно исчез, захватив ключ от двери.
   Даша ушла спать. Занавесила окно, легла, и, -- как это б",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
4999,384015,5,почву,бтпкв_ПОЧВУ_епгбв,"подойдет один человек, вы узнаете его по галстучной булавке -- в виде черепа. Он скажет пароль: ""С б",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
5000,423904,5,отпор,роври_ОТПОР_оогин,"отчаянногоигигантски трудного положения. Организация рабочих отрядов, организация голодных из неземл",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
5001,438918,5,висит,пбдрб_ВИСИТ_усосв,"выбиваемы из села. И только увидев себя окруженными со всех сторон, не зная силисредств противника, ",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
5002,470354,5,пивом,снусб_ПИВОМ_звввл,помещика. И вырабатывалосьунего особое мягкое зрение -- видеть во всем лишь прекраснейшееиблагородне,word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
5003,473676,5,ловко,возос_ЛОВКО_шпрвп,"любовьижалость. Он вспоминал, как она шла по Ростову, в платочке, с узелком, -- кроткая спутница его",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
5004,586029,5,фогта,нтунп_ФОГТА_ужорп,"фронт. От героической Таманской армии уцелели жалкие остатки, разутыеираздетые. Покинув Ставрополь, ",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
5005,142135,6,колдун,анппип_КОЛДУН_свнхгу,"кавалерия, обозы, лазаретыиподводысполитическими деятелями ушли на север, в направлении хуторов Гнач",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
5006,162962,6,абреки,нунпет_АБРЕКИ_зпнвжч,"А бойкие ребята есть?
   -- Кто их знает, пока не видать. Ждем, что дальше будет.
   -- Что же вы, р",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-2_1928_roman.txt
5007,34617,5,скрип,мнзвв_СКРИП_бпкгс,"Следующий, казак Родионов. -- И поднимал бледные, пегие, какуовцы, глаза: -- Стать по форме, глядеть",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5008,202372,5,столп,уднах_СТОЛП_взпюо,"с темным опущенным лицом, плоскогрудую, в заплатанной подоткнутой юбке, -- онавменя поверила, за мно",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5009,221623,5,ласки,ркуск_ЛАСКИ_оукнк,"любезный, а сел казаквседло, и он уж -- казак не казак, если, проехав по улице, не подденет на пику ",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5010,265410,5,стене,ссжмн_СТЕНЕ_ечнвв,"слишком тревожили его.
   Навстречу ему ехал человек на велосипеде, вихляя передним колесом. За ним ",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5011,266474,5,добро,иаппс_ДОБРО_смсзс,"Дрожа от бешенства, Рощин ответил сколько мог спокойно:
   -- Захотел спороть погоныиспорол, тебя не",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5012,327259,5,тонко,нбтзв_ТОНКО_ттжап,"Тихом океане на коралловом острове такие-то живут.
   Анисья посмотрела на его бычье лицосшироко рас",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5013,336275,5,столп,втивн_СТОЛП_чзужт,"словечка... Только обрадовалась, лапку протянула... Что за удивительная женщина!..""
   То, что она о",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5014,372811,5,дерев,рсднн_ДЕРЕВ_гудоп,"да еще раз его -- в горящие угли, да опять под молот... Такие должны быть комсомольцы... Я тогда на ",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5015,373617,5,прося,мсяуу_ПРОСЯ_сосяс,"папани работал... Он строгает -- я строгаю, он строгает -- я строгаю... Оба молчимимолчим... Ушеляра",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5016,410547,5,после,нжлшр_ПОСЛЕ_кркиф,"при огоньке свечи лицо его казалось розовым, как из фарфора, детская шапочкасленточками чудом держал",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5017,467498,5,даете,ппбдз_ДАЕТЕ_бнвно,Доном. Армия его таяла. Ему больше не верили: напрасно он уложил десятки тысяч -- цвет донского войс,word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5018,473050,5,пятна,сэкэч_ПЯТНА_пвнпв,"провал, я такиждала...
   Но артисты преодолели веселое настроениевзале. Публика всех узналаиначала ",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5019,474281,5,помни,зпснф_ПОМНИ_ппквс,"Прочь от меня, негодяй..."" И пошла пьеса, как волшебная сказка, чтовдетстве, в зимние вечера, бывало",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5020,489410,5,спина,гябкс_СПИНА_птгтс,"сейчас поехал, и невСерпуховкглавкому, авМоскву, прямо туда... Где-то сидит сволочь, -- в главном ко",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5021,603658,5,ровно,ичвпи_РОВНО_снрсс,"руки, онсудивлением взглянул на одного -- седого, небольшого роста, сухого, строгого, с хорошей выпр",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5022,666378,6,одного,гнбузн_ОДНОГО_инвгво,"обещаны дрова, но онивВологодской губернии, откуда их нужно везти гужом... В общем, толкайтесь, нажи",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5023,707256,6,воинов,крлкбв_ВОИНОВ_пснрюф,"входило одной из начальных операцийвграндиозный военный план, созданный новым руководством Южного фр",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5024,666378,6,одного,гнбузн_ОДНОГО_инвгво,"обещаны дрова, но онивВологодской губернии, откуда их нужно везти гужом... В общем, толкайтесь, нажи",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5025,707256,6,воинов,крлкбв_ВОИНОВ_пснрюф,"входило одной из начальных операцийвграндиозный военный план, созданный новым руководством Южного фр",word,rus_fiction_tolstoy-a-n_khozhdenie-po-mukam-3_1941_roman.txt
5026,4471,5,толки,аквпс_ТОЛКИ_вмбпт,только остановить лошадейутвоего крыльца -- и все мое благополучие полетиткчерту. Теперь понимаешь? ,word,rus_fiction_tolstoy-a-n_khromoy-barin_1912_roman.txt
5027,6236,5,снова,вчсчо_СНОВА_чннло,"сказал, наконец, отец Василий.
   -- А что, не нравится? -- лениво ответил Григорий Иванович. -- Аум",word,rus_fiction_tolstoy-a-n_khromoy-barin_1912_roman.txt
5028,45055,5,окном,пзвпи_ОКНОМ_мннвс,"отскочили крючкиипуговицы на опушенном мехом мундире.
   -- Не нужно волноваться, -- сказала Анна Се",word,rus_fiction_tolstoy-a-n_khromoy-barin_1912_roman.txt
5029,97031,5,грубо,дззда_ГРУБО_пнксг,"губы раздвигалисьвдурацкую улыбку, -- будь она проклята! Наконец Катя, с глазами, полными веселых сл",word,rus_fiction_tolstoy-a-n_khromoy-barin_1912_roman.txt
5030,173413,5,горле,кмопу_ГОРЛЕ_тгксн,"глядявпозеленевшее от рассвета лицо егосввалившимися, тусклыми глазами, Катенька села на постели, об",word,rus_fiction_tolstoy-a-n_khromoy-barin_1912_roman.txt
5031,181104,5,комод,тпиис_КОМОД_ннажп,"князя образ Мордвинской, осталось для нее неясным. Алексею же Петровичу только этоибыло важно сейчас",word,rus_fiction_tolstoy-a-n_khromoy-barin_1912_roman.txt
5032,182072,6,своего,вппоив_СВОЕГО_ммппчб,"страшный восторг охватил его, голос оборвался. -- Милая моя... Помни, помни: что бы ни было -- я все",word,rus_fiction_tolstoy-a-n_khromoy-barin_1912_roman.txt
5033,188296,5,куски,бтспк_КУСКИ_ссаип,"когда услышал стуквдверь каюты, и сказал спросонок:
   -- Ау, -- и приоткрыл глаз.
   В дверь опять ",word,rus_fiction_tolstoy-a-n_khromoy-barin_1912_roman.txt
5034,208713,5,духов,инвав_ДУХОВ_дтсеэ,"даже уйти хотел одно времякчерту, до того стало ему это несносно.
   По ночам Катенька, полураздетая",word,rus_fiction_tolstoy-a-n_khromoy-barin_1912_roman.txt
5035,182072,6,своего,вппоив_СВОЕГО_ммппчб,"страшный восторг охватил его, голос оборвался. -- Милая моя... Помни, помни: что бы ни было -- я все",word,rus_fiction_tolstoy-a-n_khromoy-barin_1912_roman.txt
5036,2422,5,коров,ссчпн_КОРОВ_эггос,"которой он родился». Обо всем этом говорил ГогольуА. О. Смирновой, в присутствии гр. А. К. Толстого ",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5037,5981,5,голос,тсджц_ГОЛОС_мстст,"ГЛАВА 1. Опричники




Лета от сотворения мира семь тысяч семьдесят третьего, или по нынешнему счисл",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5038,35366,5,свете,каикт_СВЕТЕ_ктспо,"сказать? Всякие есть травы. Есть колюка-трава, сбираетсявПетров пост. Обкуришь ею стрелу, промаху не",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5039,36910,5,пепел,впмес_ПЕПЕЛ_спиот,"Подавай ее, подавай ее, леший! Сейчас подавай!

И он тряс мельника за ворот обеими руками.

Мельник ",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5040,80487,5,затем,нрвтм_ЗАТЕМ_отпжс,"забыл, аяпомню тебя еще маленького. Отец твой покойный жил со мной рукавруку, душавдушу. Умер он, ца",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5041,89798,5,виден,иннвп_ВИДЕН_мидег,"вставал, и день его начинался молитвою! Иногда докладывали емувцерквиоделах государственных; иногда ",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5042,141814,5,ленту,звнпз_ЛЕНТУ_зтспс,"лицо его, – невпору ты уезжать затеял! Твое слово понравилось сегодня царю. Хотьинапугал ты меня пор",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5043,256673,5,дадим,кбннв_ДАДИМ_дезра,"Дедушка, а дедушка! – и Михеич дернул его за рукав.

– А? – отозвался мельникиобратилсякМихеичу, буд",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5044,318288,5,собор,слрзм_СОБОР_зжмто,"согнувшись от болиидержась обеими руками за живот. Между тем опричники подняли Коршуна.

Иоаннвчерно",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5045,337188,5,седло,мсумм_СЕДЛО_исдуб,"спросил его, давно ли он из Слободы?

– Да уже будетснеделю, как Адрагансполя улетел! – отвечал соко",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5046,375159,5,висит,кцнга_ВИСИТ_хбяпп,"ведьитот иногда слушает истину; такуних, хоть быуодного, язык повернулся правду вымолвить! Все так е",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5047,430126,5,особо,тмдцн_ОСОБО_мммкт,"от стрелимечей, от бойцовиборцов. Опоясывала меня матушка мечом-кладенцом. Ты, мой меч-кладенец, вер",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5048,430126,6,особом,бтмдцн_ОСОБОМ_ммктмм,"от стрелимечей, от бойцовиборцов. Опоясывала меня матушка мечом-кладенцом. Ты, мой меч-кладенец, вер",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5049,430577,5,вовсе,чскмд_ВОВСЕ_козое,"венец!»

Он вытащил саблюиподал ее князю, отряхнувсрукояти землюибережно обтерев ее полою.

– Возьми",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5050,456409,5,комод,стббп_КОМОД_ннтек,"когдабты одному Морозову ответ держал, но на тебе ещеидругая кривдаидругое окаянство. Малюта, подай ",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5051,472894,5,песни,гсрвс_ПЕСНИ_энмси,"просьбе его слышалась непреклонность, и этого не мог снести Иоанн. Он ощущал ко всем сильным нравам ",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5052,486841,5,твоим,озксц_ТВОИМ_инссб,"теснили вас от имени моего и, не страшася суда божия, грабили животы вашиигубили народ, которыйяже и",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5053,486841,6,твоими,зозксц_ТВОИМИ_нссбгж,"теснили вас от имени моего и, не страшася суда божия, грабили животы вашиигубили народ, которыйяже и",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5054,506767,5,скрип,лиорт_СКРИП_енпгс,"с кем разговаривал, и поражать его неожиданным проявление гневавто самое время, когда он надеялся на",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5055,521112,5,дурна,собтл_ДУРНА_смсжп,"дарить, уму-разуму научать! А свадьбу мы сегодня же после вечерни сыграем! Ну, какова твоя хозяйка, ",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5056,430126,6,особом,бтмдцн_ОСОБОМ_ммктмм,"от стрелимечей, от бойцовиборцов. Опоясывала меня матушка мечом-кладенцом. Ты, мой меч-кладенец, вер",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5057,486841,6,твоими,зозксц_ТВОИМИ_нссбгж,"теснили вас от имени моего и, не страшася суда божия, грабили животы вашиигубили народ, которыйяже и",word,rus_fiction_tolstoy-a-n_knyaz-serebryanyy_1862_roman.txt
5058,91415,5,ирину,всдод_ИРИНУ_псизн,"изо рта, из ноздрейииз ушей пламя смрадное исходит. За ним царь наш последует, и власти, и бояре, и ",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5059,216967,6,собрав,бзннпл_СОБРАВ_икгднм,"свои, отдадим...
   -- Батя, родной...
   Алешка выхватил из кармана горсть, да не медных, -- серебр",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5060,220700,5,паром,псучж_ПАРОМ_зтжтс,"побесилась, а разве она может запретить тебе жениться? Ты смотри, мин херц, как сядетесмолодой за ст",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5061,221174,6,постен,гсазго_ПОСТЕН_оиспшп,"пуговицы...) Осмелел? -- Сопнув, тряхнул еще, но отпустил, и, спокойнее: -- Принеси шубу поплоше... ",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5062,240679,5,женат,нпоок_ЖЕНАТ_бвгзс,"ждать его назад... А то бы вместе говели, заутреню стояли бы... Разговлялись... (Евдокия вспомнила к",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5063,241857,5,ладно,ясвзд_ЛАДНО_лнпои,"Лефорта, Алексашку да немцев, ониисманили лапушку на Переяславское озеро, и хуже еще куда-нибудь сма",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5064,313078,5,полку,плвпн_ПОЛКУ_епвсд,"перину окованный ларец, к углу его прилепила восковую свечечку, долго, -- так что Софьины плечи опят",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5065,337294,5,скука,идефс_СКУКА_тчцзс,"Слушайте, как учинитсявхоромах крик..."" А того часу царица загоняла словами царевну, криквхоромах бы",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5066,351540,5,повод,нулод_ПОВОД_ммрпр,"предостерегал от воровстваиразбоя...
   -- О да, мне много рассказывали про русскую чернь, -- отвеча",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5067,363137,5,семян,рзгзм_СЕМЯН_ввбус,"скажи ему, маманя... Я не виновата... В беспамяти убила... Собака же кусает... Лошаденкаита..."" Нече",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5068,392502,5,текут,оочжи_ТЕКУТ_пненс,"того -- еретик... Как умеет, такиверует... По-нашему ему не способно, скажем... И за это гори... В м",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5069,408165,5,повод,плбпф_ПОВОД_сшзвб,"посла объявлять войнуисполками, обозамиибоярами двинулсякПрешпургу. Стрельцы шливпоход злые, -- врем",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5070,447680,5,вслух,пвншп_ВСЛУХ_онжтб,"Воробьихины слова, лежалавтемноте, улыбаясь, хотя от ненавистикнемке живот тряссяиноги были как лед.",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5071,447961,5,книзу,нвкое_КНИЗУ_сзпре,"курицувпервую ночь, и завыла, уткнувшись, -- слезами замочила подушку...
   Разбудило ее жаркое дыха",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5072,461977,5,коими,рпкел_КОИМИ_бсицс,"купецкий обоз из МосквывТулу, или боярин собираетсявдеревеньку, или целовальник спьяна похвалился за",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5073,540032,5,видит,ркбин_ВИДИТ_пткдк,войне. И делать их так: патриархуимонастырямсвосьми тысяч крестьянских дворов -- корабль. Боярамивсе,word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5074,584064,5,оперу,пгкжп_ОПЕРУ_аэээт,"осторожно пожал его руку. Увидал Алексашку:
   -- Э-э, это ты, парень?.. То-тоясмотрю, как будто они",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5075,781559,5,сотню,ксент_СОТНЮ_постк,"спали обмотанные тряпьем нищенки, юродивый, положив около себя три кочерги, зевал до слез, тряс башк",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5076,880822,5,поста,иббнс_ПОСТА_имппе,"Потом от слабости телесной Андрюшка изнемог, мысли притупились, присмирели. Ежедневные побои выносил",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5077,922364,5,пакет,бдэсг_ПАКЕТ_аипнч,"Приехал Азмус, -- как его там, -- антихрист, и -- пошло... Наделали черпаков, давай из болота грязь ",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5078,936853,5,столп,хвнгг_СТОЛП_бпкпц,"свиньевзало, тряс обрюзгшим лицом, привязной бородой.
   -- Подходитя, -- кричал, -- подходитя, целу",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5079,937420,5,актер,тппод_АКТЕР_вптпк,"Ах, какие там еще разговорыиочем?.. -- все пустое!.. Только подать кончики пальцев кавалеру, приподн",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5080,941255,5,окном,яепдп_ОКНОМ_ихчпг,"О, какое несчастье...
   Онсминуту молчал. И -- хриповато:
   -- Что поняла? Говорили что-нибудь? Кт",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5081,971481,5,доски,дгстз_ДОСКИ_ачниз,дублонов. От сурового климата итальянские актеры чихалиикашляли. На изящно задуманных балах местное ,word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5082,987280,5,огнем,рзшмг_ОГНЕМ_сснсн,"Офицерсусмешкой глядел на его мальчишескую сутулую спину, на самолюбиво напряженный затылок -- вскоч",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5083,1155938,5,порок,енссб_ПОРОК_лктчс,"Петрович.) Остатки русских отступаликводе, к лодкам. Какой-то человек, с обвязанным тряпкою лицом, м",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5084,1181815,5,купил,иогна_КУПИЛ_мбосв,Кровавыми усилиями проход из Ладогивоткрытое море был открыт. С востока потянулись бесчисленные обоз,word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5085,1201557,5,песок,пинпц_ПЕСОК_ндппо,повадились ездитьвНемецкую слободу. Отправилисьвоткрытой карете на дворкголландскому посланнику; пок,word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5086,1215316,5,видна,ттжид_ВИДНА_бнссщ,"все, и достать нечего.
   Алексей бросилсдоски накрошенную солонинувчашку со щами, налил по чарке. Б",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5087,1276849,5,еспер,пебев_ЕСПЕР_опврс,"ее славные пиры, ее роскошные охоты... Польша -- в развалинах. Сир, не хмурьте брови, -- во всем вин",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5088,1287439,5,штука,нугви_ШТУКА_оосвм,"шапочкесвысокой тульейипером, -- у короля Августа отхлынула от сердца вся меланхолия.
   С низким по",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5089,1305188,5,прост,нптбн_ПРОСТ_дгнос,"перед разгромом. Он сидел тогдавэтом домишке, глядя на оплывшую свечу; Алексашка лежал на кошме, мол",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5090,1364290,5,гвидо,чхбтп_ГВИДО_дтджв,"глуши. В иной деревеньке осталось два, три двора жилых, -- в остальных просели худые крыши, завалили",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5091,216967,6,собрав,бзннпл_СОБРАВ_икгднм,"свои, отдадим...
   -- Батя, родной...
   Алешка выхватил из кармана горсть, да не медных, -- серебр",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5092,221174,6,постен,гсазго_ПОСТЕН_оиспшп,"пуговицы...) Осмелел? -- Сопнув, тряхнул еще, но отпустил, и, спокойнее: -- Принеси шубу поплоше... ",word,rus_fiction_tolstoy-a-n_petr-pervyy_1944_roman.txt
5093,23828,5,тесно,впбпг_ТЕСНО_уелпк,"тени. Ее спросят, -- не оборачиваясь, усмехнется еще ленивее припухшим красивым ртом. Стриженая, тем",word,rus_fiction_tolstoy-a-n_pokhozhdeniya-nevzorova-ili-ibikus_1924_roman.txt
5094,43437,5,тонко,впрвн_ТОНКО_чксип,"темноте от него, как от черного кота, сыпались искры.
   Пролетали ободранные железнодорожные станци",word,rus_fiction_tolstoy-a-n_pokhozhdeniya-nevzorova-ili-ibikus_1924_roman.txt
5095,70118,5,васин,бпввв_ВАСИН_усшпв,"войны, а смотришь -- и не убит совсемиеще шагаетвгенеральских погонах. Вы увидите знаменитого писате",word,rus_fiction_tolstoy-a-n_pokhozhdeniya-nevzorova-ili-ibikus_1924_roman.txt
5096,70118,6,васину,обпввв_ВАСИНУ_сшпвуз,"войны, а смотришь -- и не убит совсемиеще шагаетвгенеральских погонах. Вы увидите знаменитого писате",word,rus_fiction_tolstoy-a-n_pokhozhdeniya-nevzorova-ili-ibikus_1924_roman.txt
