start_pos,n_gram_size,word,vicinity,neighbour,context,level,author_id,text_name,url
202242,6,дестям,пирон_ДЕСТЯМ_бзове,пирон,"до ее спутника, то я могу безошибочн",word,shopengauer_a,text_0040,http://az.lib.ru/s/shopengauer_a/text_0040.shtml
516450,6,персон,овнсд_ПЕРСОН_сдоен,сдоен,"протянувъ ей руку, стояла отъ нея слишкомъ д",word,shou_b,text_1881_love_among_the_artists-oldorfo,http://az.lib.ru/s/shou_b/text_1881_love_among_the_artists-oldorfo.shtml
516484,6,сдоено,ерсон_СДОЕНО_тинвс,персон,"слишкомъ далеко. Она если не отталкивала, то и не вы",word,shou_b,text_1881_love_among_the_artists-oldorfo,http://az.lib.ru/s/shou_b/text_1881_love_among_the_artists-oldorfo.shtml
51828,6,инстин,ктчсп_ИНСТИН_скора,скора,"и нечувствительно с той исторической народностью, среди кото",word,shpengler_o,http://az.lib.ru/d/danilewskij_n_j/text_1869_rossia_i_europa,http://az.lib.ru/d/danilewskij_n_j/text_1869_rossia_i_europa.shtml
202238,6,персон,нпври_ПЕРСОН_копов,копов,приласкавъ еще разъ съ отеческой нѣжностью красавицу ,word,shpilxgagen_f,text_1863_die_von_hohenstein-oldorfo,http://az.lib.ru/s/shpilxgagen_f/text_1863_die_von_hohenstein-oldorfo.shtml
1623314,6,рапсод,совок_РАПСОД_ифзсв,совок,рисковыя акціонерныя предпріятія смѣняли одно другое и фирма Зо,word,shpilxgagen_f,text_1866_in_reih_und_glied-oldorfo,http://az.lib.ru/s/shpilxgagen_f/text_1866_in_reih_und_glied-oldorfo.shtml
804851,6,спинов,окябв_СПИНОВ_трепа,трепа,свѣтлости придется искать не очень высоко. То рука ея,word,shpilxgagen_f,text_1871_allzeit_voran-oldorfo,http://az.lib.ru/s/shpilxgagen_f/text_1871_allzeit_voran-oldorfo.shtml
365799,6,снобов,пвчвз_СНОБОВ_мстис,мстис,"сказанное, не останется безъ отголоска въ моемъ серд",word,shpilxgagen_f,text_1871_allzeit_voran-oldorfo-1,http://az.lib.ru/s/shpilxgagen_f/text_1871_allzeit_voran-oldorfo-1.shtml
889172,6,питону,енупп_ПИТОНУ_копке,копке,"послѣднюю исповѣдь. Только одинъ не улыбался, когда она ",word,shpilxgagen_f,text_1871_allzeit_voran-oldorfo-1,http://az.lib.ru/s/shpilxgagen_f/text_1871_allzeit_voran-oldorfo-1.shtml
574266,6,линком,клине_ЛИНКОМ_бпсвт,клине,"личный интересъ, на который онъ могъ бы положит",word,shpilxgagen_f,http://az.lib.ru/e/eliot_d/text_1866_felix_holt_the_radical_bokram-oldorfo,http://az.lib.ru/e/eliot_d/text_1866_felix_holt_the_radical_bokram-oldorfo.shtml
229244,7,записок,ттмас_ЗАПИСОК_бирок,бирок,"златострунными арфами, поющихъ и славословящихъ. О, какъ бѣлы ихъ р",word,shrejner_o,text_1883_the_story_of_an_african_farm-oldorfo,http://az.lib.ru/s/shrejner_o/text_1883_the_story_of_an_african_farm-oldorfo.shtml
43419,6,обнесу,соври_ОБНЕСУ_пчоуб,соври,они бы нанесли ему смертельный ударъ прежде чѣм,word,shtertebeker_k,text_01_18-letniy_kapitan-oldorfo,http://az.lib.ru/s/shtertebeker_k/text_01_18-letniy_kapitan-oldorfo.shtml
654670,7,ввезено,рктоб_ВВЕЗЕНО_сотов,сотов,"вздумала выговорить ему за его неосторожное обращеніе съ огнемъ,",word,shtinde_j,text_1884_familie_buchholz-oldorfo,http://az.lib.ru/s/shtinde_j/text_1884_familie_buchholz-oldorfo.shtml
654679,6,везено,ктобв_ВЕЗЕНО_сотов,сотов,"выговорить ему за его неосторожное обращеніе съ огнемъ,",word,shtinde_j,text_1884_familie_buchholz-oldorfo,http://az.lib.ru/s/shtinde_j/text_1884_familie_buchholz-oldorfo.shtml
897877,6,припом,здбрв_ПРИПОМ_стоки,стоки,правую руку и последним оставил место стычки Так,word,shtolx_g_w,text_1866_die_helden_roms_im_krieg_und_frieden,http://az.lib.ru/s/shtolx_g_w/text_1866_die_helden_roms_im_krieg_und_frieden.shtml
609342,6,умилив,мерки_УМИЛИВ_пиеав,мерки,"у Марка (16:15) и Луки (24:47), Иисус велит проповедов",word,shtraus_d_f,text_1835_das_leben_jesu,http://az.lib.ru/s/shtraus_d_f/text_1835_das_leben_jesu.shtml
902173,6,скидки,иппоп_СКИДКИ_пасло,пасло,"Светоний, как и Дион Кассий, и ""Памятник А",word,shtraus_d_f,text_1835_das_leben_jesu,http://az.lib.ru/s/shtraus_d_f/text_1835_das_leben_jesu.shtml
179070,6,мосток,яносн_МОСТОК_вомни,вомни,"мог объяснить себе того отчуждения, которое вдруг обна",word,shumaher_g,text_1911_lord_nelsons_letzte_liebe,http://az.lib.ru/s/shumaher_g/text_1911_lord_nelsons_letzte_liebe.shtml
323599,6,нептун,конов_НЕПТУН_воэбп,конов,"на ее появление, то у нее вырвалось:",word,shumaher_g,text_1911_lord_nelsons_letzte_liebe,http://az.lib.ru/s/shumaher_g/text_1911_lord_nelsons_letzte_liebe.shtml
210116,6,оссеин,несли_ОССЕИН_отепд,несли,"он сильно стряхнул ее. Ивонна не отвечала, ",word,sju_e,text_0020,http://az.lib.ru/s/sju_e/text_0020.shtml
198194,6,свистн,звнзр_СВИСТН_оконн,оконно," Сосуды же были весьма замечательны: первый в виде вазы, с горлом, расписанным по бледно-синему полю оранжевыми цветами, с выпуклым изображением, внизу у самого основания, многочисленной группы людей: там, впереди всех, по темно-зеленой траве выступал чернобородый китаец, обнаженный до пояса; воздевая правую руку, он нес в ней голубовато-зеленый плод; на китайце была надета светло-зеленая широкая одежда, из-под нее выставлялась красная юбка и белые башмаки; дальше выступали в разноцветных одеждах другие, но всех их Никодим не мог рассмотреть... Второй сосуд был светло-голубой на черном основании и с черной крышкой над узким горлом; белые цветы покрывали его поверхность, а черный дракон силился выползти из его стенки. - Интересно? - спросил послушник Никодима. Только при этом слове сидевший на полу человек поднял навстречу гостям свою голову. На Никодима глянуло хитро улыбающееся китайское лицо. Одет хозя",sentence,skaldin_a_d,text_0030,http://az.lib.ru/s/skaldin_a_d/text_0030.shtml
199101,6,оконно,вистн_ОКОННО_ксгся,свистн," Одет хозяин хижины был в синюю грязную курму и очень чистую белую юбку, черная жирная коса обвивалась вокруг его шеи, на ногах у него были китайские башмаки на толстых подошвах; в руках он держал плетенье из соломы, над которым перед тем работал. Китаец на лице отобразил большую любезность. Отложив плетенье в сторону и покопавшись в корзине, он вытянул вертушку из пестрой бумаги, протянул ее Никодиму и заговорил, очевидно, предлагая вертушку купить. Но заговорил он на таком ломаном русском языке, что его нельзя было понять. Никодим досадливо отмахнулся. Одну минуту Никодим из вежливости готов был эту вертушку купить, но почему-то внутренне не мог решиться на такой поступок. Китаец же",sentence,skaldin_a_d,text_0030,http://az.lib.ru/s/skaldin_a_d/text_0030.shtml
5415,6,сессии,евявд_СЕССИИ_воспи,воспи,"с его сыновьями - Сергеем и Ильей, в особенно",word,skitalec,text_1934_lev_tolstoy,http://az.lib.ru/s/skitalec/text_1934_lev_tolstoy.shtml
54813,6,воином,аплод_ВОИНОМ_ипвкч,аплод,"выдающиеся образцы искусства, насколько он мог их проявит",word,skobelew_m_d,text_1904_about,http://az.lib.ru/s/skobelew_m_d/text_1904_about.shtml
61295,6,сгонит,митчт_СГОНИТ_усвои,усвоив,"сейчасъ говорилъ о Норманахъ, -- и ты ужь свиноп",word,skott_w,text_0034_ivanhoe-1845-oldorfo,http://az.lib.ru/s/skott_w/text_0034_ivanhoe-1845-oldorfo.shtml
61333,6,усвоив,гонит_УСВОИВ_тноиэ,гонит,"ужь свинопасъ въ отставкѣ, и висѣть тебѣ на од",word,skott_w,text_0034_ivanhoe-1845-oldorfo,http://az.lib.ru/s/skott_w/text_0034_ivanhoe-1845-oldorfo.shtml
62364,6,сгонит,мотчт_СГОНИТ_усвои,усвоив,"сейчасъ говорилъ, о норманахъ, и ты ужъ свиноп",word,skott_w,text_0035_ivanhoe-1874-oldorfo,http://az.lib.ru/s/skott_w/text_0035_ivanhoe-1874-oldorfo.shtml
62400,6,усвоив,гонит_УСВОИВ_тноиэ,гонит,"ужъ свинопасъ въ отставкѣ, и висѣть тебѣ на од",word,skott_w,text_0035_ivanhoe-1874-oldorfo,http://az.lib.ru/s/skott_w/text_0035_ivanhoe-1874-oldorfo.shtml
34895,7,сомином,свплк_СОМИНОМ_осмия,осмия,стараются о моемъ избавленіи? Несчастія окружаютъ меня отъ самаго,word,skott_w,text_1820_the_abbot_4-oldorfo,http://az.lib.ru/s/skott_w/text_1820_the_abbot_4-oldorfo.shtml
87801,6,мучном,пдвтк_МУЧНОМ_мирну,мирну,"мы убѣдились, что ни одинъ мало-мальски из",word,skott_w,text_1820_the_monastery-oldorfo,http://az.lib.ru/s/skott_w/text_1820_the_monastery-oldorfo.shtml
416331,6,пскове,весне_ПСКОВЕ_ндпзв,весне,"прощальныя слова, которыми она велѣла ему найдти дру",word,skott_w,text_1820_the_monastery-oldorfo,http://az.lib.ru/s/skott_w/text_1820_the_monastery-oldorfo.shtml
96149,6,силков,тмгст_СИЛКОВ_виски,виски,"силой и ловкостью, какие он выказал в их схват",word,skott_w,text_1825_the_talisman,http://az.lib.ru/s/skott_w/text_1825_the_talisman.shtml
115756,6,ивовом,спосо_ИВОВОМ_пчлве,спосо,и вассаловъ. Онъ въ одну минуту переправил,word,skott_w,text_1808_marmion-2-oldorfo,http://az.lib.ru/s/skott_w/text_1808_marmion-2-oldorfo.shtml
19906,6,ибикон,облив_ИБИКОН_нтхнн,облив,"изъ безсмертнаго источника красоты?! О, нѣтъ, нѣтъ! Тако",word,skubenkojablonowskij_b_m,text_1913_krasota_oldorfo,http://az.lib.ru/s/skubenkojablonowskij_b_m/text_1913_krasota_oldorfo.shtml
330170,6,савана,ебнжд_САВАНА_обтер,обтер,"свое, а воля армии, народа. А он, Брусил",word,slezkin_j_l,text_1947_brusilov,http://az.lib.ru/s/slezkin_j_l/text_1947_brusilov.shtml
903742,6,одичав,помил_ОДИЧАВ_спнэк,помил,о долге и чести. А вот сидит пере,word,slezkin_j_l,text_1947_brusilov,http://az.lib.ru/s/slezkin_j_l/text_1947_brusilov.shtml
39023,7,испанок,спосо_ИСПАНОК_еаккд,спосо,"из сурового полотна, а на одном краю ее анилино",word,slezkin_j_l,text_1926_goliy_chelovek,http://az.lib.ru/s/slezkin_j_l/text_1926_goliy_chelovek.shtml
55373,6,пачкам,погни_ПАЧКАМ_стуче,погни,писем Александра Чехова к Антону можно совершенно,word,sobolew_j_w,text_1934_chehov,http://az.lib.ru/s/sobolew_j_w/text_1934_chehov.shtml
775603,6,банках,пахло_БАНКАХ_лобан,пахло," (беловой). Ап: ""Красный журнал для всех. 12 ноября 1923"" (алф. карт.). 538. Автограф: ед. хр. 17, л. 78",sentence,sologub_f,text_1913_poe,http://az.lib.ru/s/sologub_f/text_1913_poe.shtml
11943,6,ожинки,вхинс_ОЖИНКИ_кинзе,кинзе,"образ жизни, и на книги и картины, и",word,sologub_f,text_0320,http://az.lib.ru/s/sologub_f/text_0320.shtml
310525,6,вкусен,собир_ВКУСЕН_бвпчп,собир,"Вспомним, как у средневековых европейских народов было вкоре",word,solowxew_sergej_mihajlowich,text_1010,http://az.lib.ru/s/solowxew_sergej_mihajlowich/text_1010.shtml
72042,6,костно,ддицт_КОСТНО_гонту,гонту,как от священника требовалась не одна грамотност,word,solowxew_sergej_mihajlowich,text_1130,http://az.lib.ru/s/solowxew_sergej_mihajlowich/text_1130.shtml
404601,6,пеннин,коноп_ПЕННИН_нонав,коноп,причина есть наше незнание и наше нерадение ,word,solowxew_sergej_mihajlowich,text_1130,http://az.lib.ru/s/solowxew_sergej_mihajlowich/text_1130.shtml
276093,6,пептон,нодво_ПЕПТОН_сипим,сипим," Присланные от донских козаков объявили в Москве, что у них все тихо и бунта не будет, потому что им от великого государя никакого утеснения нет, и тем они перед иными народами от великого государя пожалованы и взысканы, что к ним до сих пор о бородах и о платье указу не прислано, и платье они ныне носят по своему древнему обычаю, как кому из них которое понравится: иные любят носить платье и обувь по-черкесски и по-калмыцки, а иные обыкли ходить в русских стародревнего обычая платьях, и что кому лучше похочется, тот так и творит, и в том между ними, козаками, распри и никакого посмеяния друг над другом нет, а немецкого платья никто из них, козаков, у них на Дону не носит, а мастера, т. е. портные, которые б немецкое платье могли делать, в городках их козачьих не живут, и охоты у них, козаков, кроме изволения государского, к тому немецкому платью нет, а когда к тому будет изволение его, государское, и они воли государской противны не будут. Таким образом, бунт был остановлен в самом начале несогласием донских козаков в нем участвовать, а между тем Петр тотчас же принял энергические меры к его потушению. Он находился в Митаве, когда получил из Москвы весть об астраханском бунте; понимая всю опасность бунта по местности, в которой он загорелся, зная, какими горючими материалами окружена эта местность, зная, что многие и не в дальнем расстоянии от Москвы встретят с радостию людей, восставших за брадобритие и старое платье, Петр велел фельдмаршалу Шереметеву поспешно двинуться к Москве, за которую очень опасался, как видно из письма его к Т. Н. Стрешневу",sentence,solowxew_sergej_mihajlowich,text_1150,http://az.lib.ru/s/solowxew_sergej_mihajlowich/text_1150.shtml
740684,6,пикнув,уппнд_ПИКНУВ_ландо,ландо,Посланного из Казани на Уфу воеводу Льва Арист,word,solowxew_sergej_mihajlowich,text_1150,http://az.lib.ru/s/solowxew_sergej_mihajlowich/text_1150.shtml
618409,6,куприн,вгоир_КУПРИН_эвенк,эвенк,"которые у переписки, ревизии и на экзекуции,",word,solowxew_sergej_mihajlowich,text_1180,http://az.lib.ru/s/solowxew_sergej_mihajlowich/text_1180.shtml
129224,6,виткам,списа_ВИТКАМ_ввунб,списа,"в Италии, тогда как Австрия может воевать вс",word,solowxew_sergej_mihajlowich,text_1210,http://az.lib.ru/s/solowxew_sergej_mihajlowich/text_1210.shtml
309716,6,казнив,пвксн_КАЗНИВ_писку,писку,"колени, а за нею и все присутству",word,solowxew_sergej_mihajlowich,text_1210,http://az.lib.ru/s/solowxew_sergej_mihajlowich/text_1210.shtml
309735,6,вписку,казни_ВПИСКУ_звклу,казни,"все присутствующие, и сказала: ""Клянусь умереть за вас; кл",word,solowxew_sergej_mihajlowich,text_1210,http://az.lib.ru/s/solowxew_sergej_mihajlowich/text_1210.shtml
330439,6,увозим,гидсп_УВОЗИМ_испис,испис,Ушаков взял обе записки и маленькую искал случ,word,solowxew_sergej_mihajlowich,text_1270,http://az.lib.ru/s/solowxew_sergej_mihajlowich/text_1270.shtml
91289,6,уборки,вэвлн_УБОРКИ_екнув,екнув,усиливаться благодаря ослаблению русских княжеств и единовласт,word,solowxew_sergej_mihajlowich,text_0120,http://az.lib.ru/s/solowxew_sergej_mihajlowich/text_0120.shtml
911411,6,бодрил,вровм_БОДРИЛ_помин,помин,были обобраны до рубашки и лишены последней ,word,solowxew_sergej_mihajlowich,text_0120,http://az.lib.ru/s/solowxew_sergej_mihajlowich/text_0120.shtml
85097,6,блинки,вмени_БЛИНКИ_пвчкз,вмени,"благодетельница людей и народов, когда изучает прежде все",word,solowxew_sergej_mihajlowich,text_0150,http://az.lib.ru/s/solowxew_sergej_mihajlowich/text_0150.shtml
93931,6,опоило,вмзло_ОПОИЛО_комод,комод,"объявил подлинным отрывок Иоакимовой летописи, от которого о",word,solowxew_sergej_mihajlowich,text_1856_shletzer,http://az.lib.ru/s/solowxew_sergej_mihajlowich/text_1856_shletzer.shtml
16731,6,второс,окрол_ВТОРОС_вднив,окрол,в тринадцать окончательно распростился он со всеми детс,word,solowxew_w_s,text_1880_tzarskoe_posolstvo,http://az.lib.ru/s/solowxew_w_s/text_1880_tzarskoe_posolstvo.shtml
43287,6,соприк,иввтв_СОПРИК_левши,левши,"сановников. Он пользовался расположением императрицы, которая любила его",word,solowxew_w_s,text_1881_sergey_gorbatov,http://az.lib.ru/s/solowxew_w_s/text_1881_sergey_gorbatov.shtml
617852,6,соплив,сеном_СОПЛИВ_вэинс,сеном,"слышал о подобных людях, и, вглядываясь в этого ит",word,solowxew_w_s,text_1881_sergey_gorbatov,http://az.lib.ru/s/solowxew_w_s/text_1881_sergey_gorbatov.shtml
306555,6,внение,топвс_ВНЕНИЕ_невск,невск,"внезапное, никогда еще не испытанное ею недоверие.",word,solowxew_w_s,text_1883_stary_dom,http://az.lib.ru/s/solowxew_w_s/text_1883_stary_dom.shtml
284487,6,поеден,нгткб_ПОЕДЕН_семин,семин,"права, обусловленного его дарованиями, его наклонностями, силой его ",word,solowxewandreewich_e_a,text_0050,http://az.lib.ru/s/solowxewandreewich_e_a/text_0050.shtml
496985,6,поеден,нгткб_ПОЕДЕН_семин,семин,"права, обусловленного его дарованиями, его наклонностями, силой его ",word,solowxewandreewich_e_a,text_0050,http://az.lib.ru/s/solowxewandreewich_e_a/text_0050.shtml
709483,6,поеден,нгткб_ПОЕДЕН_семин,семин,"права, обусловленного его дарованиями, его наклонностями, силой его ",word,solowxewandreewich_e_a,text_0050,http://az.lib.ru/s/solowxewandreewich_e_a/text_0050.shtml
40091,6,ноевом,очввэ_НОЕВОМ_носке,носке," ""Несправедливо было бы отрицать, -- говорит Маколей, -- что Карл имел некоторые качества хорошего, даже великого государя. Он писал и говорил не так, как его отец, не с точностью профессора, но так, как говорят и пишут умные и прекрасно воспитанные джентльмены. Его вкус в литературе и в искусстве был превосходен; его манера, не будучи привлекательной, была преисполнена достоинства; домашняя его жизнь была безукоризненна. Вероломство было главной причиной его злополучий и остается главным пятном на его памяти. Он был поистине одержим неизлечимой склонностью к темным и кривым путям. Может показаться странным, что его совесть, которая в маловажных случаях была достаточно чувствительна, никогда не упрекала его в этом великом пороке. Но есть о",sentence,solowxewandreewich_e_a,text_1893_oliver_cromwell,http://az.lib.ru/s/solowxewandreewich_e_a/text_1893_oliver_cromwell.shtml
91425,6,древке,псину_ДРЕВКЕ_лрнбр,псину,"для разрѣшенія его время, когда его легко рѣши",word,spasowich_w_d,text_1890_vyazemsky_oldorfo,http://az.lib.ru/s/spasowich_w_d/text_1890_vyazemsky_oldorfo.shtml
275291,6,минное,диске_МИННОЕ_окснв,диске,"молодости и неопытности, нарочно отвлекала его отъ карточ",word,spejt_t_u,text_1882_proisshestviya_v_gerondaikskom_zamke-oldorfo,http://az.lib.ru/s/spejt_t_u/text_1882_proisshestviya_v_gerondaikskom_zamke-oldorfo.shtml
17740,6,бригов,крапп_БРИГОВ_нвгат,крапп,более ранний и грубый обычай. В некоторых ,word,spenser_g,text_1882_the_principles_of_sociology,http://az.lib.ru/s/spenser_g/text_1882_the_principles_of_sociology.shtml
315681,6,отопок,меток_ОТОПОК_пвбпп,меток,обнаруживается теперь обществом по отношению к прямому во,word,spenser_g,text_1891_essays_scientific_political_and_speculative-3,http://az.lib.ru/s/spenser_g/text_1891_essays_scientific_political_and_speculative-3.shtml
17740,6,бригов,крапп_БРИГОВ_нвгат,крапп,более ранний и грубый обычай. В некоторых ,word,spenser_g,http://az.lib.ru/s/spenser_g/text_1882_the_principles_of_sociology,http://az.lib.ru/s/spenser_g/text_1882_the_principles_of_sociology.shtml
48952,6,впусти,эмдоз_ВПУСТИ_пикни,пикни,"впрочем постоянно улучшением своих трудов, и приготовля",word,sreznewskij_i_i,text_1841_doneseniya_oldorfo,http://az.lib.ru/s/sreznewskij_i_i/text_1841_doneseniya_oldorfo.shtml
17741,6,плиссе,катим_ПЛИССЕ_кмяпя,катим," П. Лилиной. 1938, июнь 2 Из дарственных надписей К. С. Станиславского Комментарии Указатель имен Указатель драматических и музыкально-драматических произведений Письма 1918--1938 1*. Е. К. Малино",sentence,stanislawskij_k_s,text_0070,http://az.lib.ru/s/stanislawskij_k_s/text_0070.shtml
640022,6,спринт,кокки_СПРИНТ_сзптк,кокки,судорожно поводит руками и ногами. Так следишь за,word,stanislawskij_k_s,text_0090,http://az.lib.ru/s/stanislawskij_k_s/text_0090.shtml
1174863,6,кваска,бвпаф_КВАСКА_вскин,вскин,"Крюковского, второй акт ""Свадьбы Кречинского"" А. В. Сухово-",word,stanislawskij_k_s,text_0090,http://az.lib.ru/s/stanislawskij_k_s/text_0090.shtml
372737,6,пастам,покоя_ПАСТАМ_асдпо,покоя,".. По счастью, около меня был люк, и я держался... а тем временем подлецы сгружали груз в свои джонки и грабили судно... Сколько прошло времени, не знаю, но знаю только, что бедный ""Джек"" стал опускаться и скоро пошел ко дну... Только его я и видел... А джонки торопливо загребли по направлению к берегу... Меня, видно, считали убитым... А я дер",sentence,stanjukowich_k_m,text_0260,http://az.lib.ru/s/stanjukowich_k_m/text_0260.shtml
197565,6,винное,особо_ВИННОЕ_орнто,особо,"вдребезги. И нет надежды отстояться, если океан расс",word,stanjukowich_k_m,text_0260,http://az.lib.ru/s/stanjukowich_k_m/text_0260.shtml
639400,6,основн,боров_ОСНОВН_бирго,боров," Оптимизм отца не действовал ввиду грустной действительности. Старик понимал, что трудно успокоить юношу, когда даже и он, старик, начинал терять надежду... Но в старике, как видел читатель, еще сохранилась вера в идеал. Он не мог оставаться равнодушным зрителем. Впечатление, произведенное его горячей запиской, оживило старика и пробудило надежды. Но вечер испортил хороший день. Беседа с ",sentence,stanjukowich_k_m,text_0280,http://az.lib.ru/s/stanjukowich_k_m/text_0280.shtml
128754,6,вволок,опрос_ВВОЛОК_ачпув,опрос," - Все это изменится... Война очистит атмосферу... О, она непременно изменит наши нравы! - либеральничал молодой человек, первый рассказавший историю о трехстах тысячах и потому чувствовавший себя некоторым образом героем журфикса. - Освобождая наших братьев, мы, конечно, освободимся и сами от наших пороков... Катерина Михайловна зааплодировала этой тираде и попросила гостей перейти в гостиную. - А что ж",sentence,stanjukowich_k_m,text_0570,http://az.lib.ru/s/stanjukowich_k_m/text_0570.shtml
128775,6,волока,просв_ВОЛОКА_чпувв,просв,".. Война очистит атмосферу... О, она непременно изменит наши нравы! - либеральничал молодой человек, первый рассказавший историю о трехстах тысячах и потому чувствовавший себя некоторым образом героем журфикса. - Освобождая наших братьев, мы, конечно, освободимся и сами от наших пороков... Катерина Михайловна зааплодировала этой тираде и попросила гостей перейти в гостиную. - А что же вы, Алексей Алексеевич, такой угрюмый?.. Что с в",sentence,stanjukowich_k_m,text_0570,http://az.lib.ru/s/stanjukowich_k_m/text_0570.shtml
1271543,6,мосток,всжян_МОСТОК_комна,комна,"могу отвѣчать съ той обстоятельностью, къ какой обяз",word,stanjukowich_k_m,text_1897_pisma_zn_inostrantza_oldorfo,http://az.lib.ru/s/stanjukowich_k_m/text_1897_pisma_zn_inostrantza_oldorfo.shtml
311798,6,попили,везир_ПОПИЛИ_пперп,везир,"просьба о прощении, и ласка, и печаль... ",word,starickij_m_p,text_1893_chernye_korshuny,http://az.lib.ru/s/starickij_m_p/text_1893_chernye_korshuny.shtml
1329124,6,старим,ссдоо_СТАРИМ_задах,задах," Странный нищий давно уже обратил на себя ее внимание, тем более что Морозенко, она заметила это, видимо обрадовался его приходу и несколько раз шептался и переговаривался с ним. -- Так, так, -- проговорил задумчиво нищий, покачивая грустно головой. -- А выросла ты, дивчыно, и расцвела, как пышный мак! -- Разве вы знали меня? -- изумилась Оксана. -- Мне ли не знать? Знал, зна",sentence,starickij_m_p,text_1894_pered_burey,http://az.lib.ru/s/starickij_m_p/text_1894_pered_burey.shtml
69554,6,доспит,ддуцо_ДОСПИТ_паник,паник,"духовнаго образованія) служатъ преимущественно (überwiegend; итакъ, только преимущест",word,stasjulewich_m_m,text_1871_shkola_v_germanii_oldorfo,http://az.lib.ru/s/stasjulewich_m_m/text_1871_shkola_v_germanii_oldorfo.shtml
367614,6,оторви,пвукз_ОТОРВИ_возит,возит,"о ""тематичности"", о ""разработке"" везде и всюду, о """,word,stasow_w_w,text_1885_tormozy_novogo_russkogo_iskusstva,http://az.lib.ru/s/stasow_w_w/text_1885_tormozy_novogo_russkogo_iskusstva.shtml
125875,6,осипли,унеси_ОСИПЛИ_влдин,унеси,"общество, состоявшее из поэтов-литераторов и вообще люд",word,stasow_w_w,text_1857_mikhail_ivanovich_glinka,http://az.lib.ru/s/stasow_w_w/text_1857_mikhail_ivanovich_glinka.shtml
119093,6,совков,зевок_СОВКОВ_дсгнб,зевок,"своим обязанностям. Вечером, когда он вернулся домой, слу",word,stendalx,text_0020,http://az.lib.ru/s/stendalx/text_0020.shtml
328529,7,попотев,взомж_ПОПОТЕВ_пожог,пожог,"получил отдельное помещение. -- Отнесите туда его вещи, -- прибавил о",word,stendalx,text_1830_le_rouge_et_le_noir,http://az.lib.ru/s/stendalx/text_1830_le_rouge_et_le_noir.shtml
231732,6,лактон,топке_ЛАКТОН_мбкчп,топке,"любопытным, а кроме того, от него можно было",word,stendalx,text_1839_lamiel,http://az.lib.ru/s/stendalx/text_1839_lamiel.shtml
2910,6,прокур,осспк_ПРОКУР_пифии,пифии,"писанію романовъ отъ критики, устанавливающей рядъ психологич",word,stendalx,text_1894_stendal_oldorfo,http://az.lib.ru/s/stendalx/text_1894_stendal_oldorfo.shtml
1020043,7,напоено,вапте_НАПОЕНО_ленов,ленов," Наконец, пришлось бросать и боевые припасы, чтобы тащить на руках больных беглецов из Экваториальной провинции. 11 августа окончательно покинули область Карагуэ и благодаря лестной рекомендации со стороны короля Ндагары нас очень хорошо приняли в области Ихангиро. Провожая от одной деревни до другой, нас привели в селение Кавари, и тут настал конец нашего привольного житья: начиная отсюда, каждое зерно кукурузы и каждый банан нам пришлось покупать или выменивать. От берегов Альберта-Ньянцы вплоть до первого важного округа в Ихангиро, т. е. на протяжении тысячи километров, экспедицию все время кормили безвозмездно и притом очень щедро. От Кавари выдавать пришлось на каждого мужчину, женщину и ребенка известное количество бус стеклянных и фарфоровых, красных, белых, голубых и иных цветов для того, чтобы с помощью этого ходового товара каждый член экспедиции мог себе выменивать какую угодно пищу. Людям, сп",sentence,stenli_g_m,text_1890_in_darkest_africa,http://az.lib.ru/s/stenli_g_m/text_1890_in_darkest_africa.shtml
772924,6,попрос,баров_ПОПРОС_яппгб,баров,"после обедни. Потрясая руками, он с яростью пр",word,stepnjakkrawchinskij_s_m,http://az.lib.ru/z/zolja_e/text_1885_germinal,http://az.lib.ru/z/zolja_e/text_1885_germinal.shtml
176244,6,истинн,уендн_ИСТИНН_препр,препр,истратив сначала трех из них на пару рукав,word,stern_l,text_0040,http://az.lib.ru/s/stern_l/text_0040.shtml
267866,6,снимок,овсов_СНИМОК_псявн,овсов," -- спросил опять Мерриот, бросаясь к ней на помощь и поддерживая ее, чтобы она не упала. -- Не знаю, что со мной, -- сказала она слабым голосом, -- мне очень худо, мне кажется, что я умру. И она прислонилась головкой к его плечу, как будто силы совершенно изменили ей. Мерриот, совершенно растерянный от этой неожиданности, не знал, что сказать, и только нежно прижимал ее к себе. Она судорожно держалась за него, дрожа всем телом. -- Как здесь холодно! -- прошеп",sentence,stiwens_r_n,text_1906_tayna_korolevy,http://az.lib.ru/s/stiwens_r_n/text_1906_tayna_korolevy.shtml
447060,7,стоянии,кинео_СТОЯНИИ_счита,счита,с _ т _ о _ я _ н _ и _ и с _ ч _ и ,word,stiwenson_r_l,text_1892_the_wrecker,http://az.lib.ru/s/stiwenson_r_l/text_1892_the_wrecker.shtml
447086,6,считат,оянии_СЧИТАТ_ьмрнп,стоянии,с _ ч _ и _ т _ а _ т _ ь. Мэми ра,word,stiwenson_r_l,text_1892_the_wrecker,http://az.lib.ru/s/stiwenson_r_l/text_1892_the_wrecker.shtml
447086,7,считать,оянии_СЧИТАТЬ_мрнпм,стоянии,с _ ч _ и _ т _ а _ т _ ь. Мэми работ,word,stiwenson_r_l,text_1892_the_wrecker,http://az.lib.ru/s/stiwenson_r_l/text_1892_the_wrecker.shtml
